n,repeat,method,energy,optimum,random,feasible,optimal,recovered
18,9,greedy_topk,0.008496579958880451,-0.006746003205263307,0.010391600412768782,True,False,0.11057674667503692
18,9,mmr,-0.005575681603944227,-0.006746003205263307,0.010391600412768782,True,False,0.931710312164784
18,9,quota_mmr,-0.0055639297696378764,-0.006746003205263307,0.010391600412768782,True,False,0.9310245783499357
18,9,qubo_sa,-0.0036803555789745312,-0.006746003205263307,0.010391600412768782,True,False,0.8211157350457611
18,9,qubo_tabu,-0.006746003205263945,-0.006746003205263307,0.010391600412768782,True,True,1.0000000000000373
18,9,qubo_feasible,-0.006746003205263945,-0.006746003205263307,0.010391600412768782,True,True,1.0000000000000373
18,9,qubo_sb,0.0019685939227567506,-0.006746003205263307,0.010391600412768782,True,False,0.49149266593780894
18,9,random_feasible,0.010391600412768782,-0.006746003205263307,0.010391600412768782,True,False,0.0
18,10,greedy_topk,0.016879022715957814,-0.008667095859685947,0.008821398081543825,True,False,-0.46073862400568644
18,10,mmr,-0.003566662506042262,-0.008667095859685947,0.008821398081543825,True,False,0.7083549120476735
